,변수명,변수설명
1577,DC5_PT,자궁경부암 치료 여부
1578,DC6_DG,폐암 의사진단 여부
1579,DC6_AG,폐암 진단시기
1580,DC6_PR,폐암 현재 유병 여부
1581,DC6_PT,폐암 치료 여부
1582,DC7_DG,갑상선암 의사진단 여부
1583,DC7_AG,갑상선암 진단시기
1584,DC7_PR,갑상선암 현재 유병 여부
1585,DC7_PT,갑상선암 치료 여부
1586,DC11_TP,기타암1의 종류
1587,DC11_DG,기타암1 의사진단 여부
1588,DC11_AG,기타암1 진단시기
1589,DC11_PR,기타암1 현재 유병 여부
1590,DC11_PT,기타암1 치료 여부
1591,DC12_TP,기타암2의 종류
1592,DC12_DG,기타암2 의사진단 여부
1593,DC12_AG,기타암2 진단시기
1594,DC12_PR,기타암2 현재 유병 여부
1595,DC12_PT,기타암2 치료 여부
1596,DF2_DG,우울증 의사진단 여부
1597,DF2_AG,우울증 진단시기
1598,DF2_PR,우울증 현재 유병 여부
1599,DF2_PT,우울증 치료
1600,DL1_DG,아토피피부염 의사진단 여부
1601,DL1_AG,아토피피부염 진단시기
1602,DL1_PR,아토피피부염 현재 유병 여부
1603,DL1_PT,아토피피부염 치료
1604,DJ8_DG,알레르기비염 의사진단 여부
1605,DJ8_AG,알레르기비염 진단시기
1606,DJ8_PR,알레르기비염 현재 유병 여부
1607,DJ8_PT,알레르기비염 치료
1608,DJ6_DG,부비동염 의사진단 여부
1609,DJ6_AG,부비동염 진단시기
1610,DJ6_PR,부비동염 현재 유병 여부
1611,DJ6_PT,부비동염 치료
1612,DH4_DG,중이염 의사진단 여부
1613,DH4_AG,중이염 진단시기
1614,DH4_PR,중이염 현재 유병 여부
1615,DH4_PT,중이염 치료
1616,DN1_DG,콩팥병(신장질환) 의사진단 여부
1617,DN1_AG,콩팥병(신장질환) 진단시기
1618,DN1_PR,콩팥병(신장질환) 현재 유병 여부
1619,DN1_PT,콩팥병(신장질환) 치료
1620,DK8_DG,B형간염 의사진단 여부
1621,DK8_AG,B형간염 진단시기
1622,DK8_PR,B형간염 현재 유병 여부
1623,DK8_PT,B형간염 치료
1624,DK9_DG,C형간염 의사진단 여부
1625,DK9_AG,C형간염 진단시기
1626,DK9_PR,C형간염 현재 유병 여부
1627,DK9_PT,C형간염 치료
1628,DK4_DG,간경변증 의사진단 여부
1629,DK4_AG,간경변증 진단시기
1630,DK4_PR,간경변증 현재 유병 여부
1631,DK4_PT,간경변증 치료
1632,DM8_DG,통풍 의사진단 여부
1633,DM8_AG,통풍 진단시기
1634,DM8_PR,통풍 현재 유병 여부
1635,DM8_PT,통풍 치료
1636,BP17_DG,폐쇄성수면무호흡증 의사진단 여부
1637,DF1_YD,"(소아, 청소년) 주의력결핍장애 의사진단 여부"
1638,DF1_YA,"(소아, 청소년) 주의력결핍장애 진단연령"
1639,DJ9_YD,"(소아, 청소년) 폐렴 의사진단 여부"
1640,DJ9_YA,"(소아, 청소년) 폐렴 진단연령"
1641,M_2_YR,필요 의료서비스 미충족 여부
1642,M_2_RS,필요 의료서비스 미충족 사유
1643,M_2_ET,필요 의료서비스 미충족 사유: 기타상세
1644,MT_NONTRT,연간미충족여부(병의원)
1645,BH9_11,인플루엔자(독감) 예방접종 여부
1646,BH1,(성인) 건강검진 수진 여부
1647,BH1_1,(성인) 건강검진: 본인부담종합
1648,BH1_2,(성인) 건강검진: 산업장특수
1649,BH1_3,(성인) 건강검진: 건강보험
1650,BH1_8,(성인) 건강검진: 무료건강검진
1651,BH1_6,(성인) 건강검진: 기타
1652,BH1_7,(성인) 건강검진: 기타상세
1653,BH2_61,(성인) 2년간 암검진 여부 
1654,BH2_62,(성인) 암검진: 본인부담
1655,BH2_63,(성인) 암검진: 본인부담특정
1656,BH2_66,(성인) 암검진: 건강보험
1657,BH2_67,(성인) 암검진: 무료
1658,BH2_64,(성인) 암검진: 기타
1659,BH2_65,(성인) 암검진: 기타상세
1660,LQ4_00,활동제한 여부
1661,LQ4_01,"활동제한 사유: 골절, 관절부상"
1662,LQ4_02,활동제한 사유: 기타 손상
1663,LQ4_03,"활동제한 사유(성인): 관절염, 류마티즘"
1664,LQ4_04,활동제한 사유: 심장질환
1665,LQ4_05,"활동제한 사유: 호흡문제, 폐질환, 천식"
1666,LQ4_06,활동제한 사유(성인): 뇌졸중
1667,LQ4_07,활동제한 사유(성인): 당뇨병
1668,LQ4_08,활동제한 사유(성인): 고혈압
1669,LQ4_09,"활동제한 사유(성인): 등, 목의 문제"
1670,LQ4_10,활동제한 사유(성인): 암
1671,LQ4_11,활동제한 사유: 치아 및 구강질환
1672,LQ4_12,활동제한 사유: 시력문제
1673,LQ4_13,활동제한 사유: 청각문제
1674,LQ4_14,활동제한 사유(성인): 치매
1675,LQ4_15,활동제한 사유: 우울/불안/정서상 문제
1676,LQ4_16,활동제한 사유: 정신지체
1677,LQ4_21,활동제한 사유(성인): 비만
1678,LQ4_22,활동제한 사유(성인): 노령
1679,LQ4_25,활동제한 사유(성인): 신부전
1680,LQ4_26,활동제한 사유(성인): 어지럼증
1681,LQ4_27,활동제한 사유(성인): 위장장애
1682,LQ4_28,"활동제한 사유(성인): 무릎, 다리통증(관절염 제외)"
1683,LQ4_29,활동제한 사유(성인): 두통
1684,LQ4_23,활동제한 사유: 기타
1685,LQ4_24,활동제한 사유: 기타상세
1686,LQ4_17,활동제한 사유(청소년): 언어문제
1687,LQ4_18,활동제한 사유(청소년): 경련/간질
1688,LQ4_19,활동제한 사유(청소년): 기타발달장애
1689,LQ4_20,활동제한 사유(청소년): 주의력결핍 및 과잉행동
1690,LQ1_SB,최근 1달간 와병여부
1691,LQ1_MN,최근 1달간 와병일수
1692,LQ2_AB,최근 1달간 결근여부
1693,LQ2_MN,최근 1달간 결근일수
1694,LQ_1EQL,EuroQoL: 운동능력
1695,LQ_2EQL,EuroQoL: 자기관리
1696,LQ_3EQL,EuroQoL: 일상활동
1697,LQ_4EQL,EuroQoL: 통증/불편
1698,LQ_5EQL,EuroQoL: 불안/우울
1699,EQ5D,EQ-5D index***
1700,LQ_1HT,HINT-8: 계단오르기
1701,LQ_2HT,HINT-8: 통증
1702,LQ_3HT ,HINT-8: 기운
1703,LQ_4HT,HINT-8: 일하기
1704,LQ_5HT,HINT-8: 우울
1705,LQ_6HT,HINT-8: 기억
1706,LQ_7HT,HINT-8: 잠자기
1707,LQ_8HT,HINT-8: 행복
1708,AC1_YR,1년간 손상 발생여부
1709,AC3,손상 횟수
1710,AC3_1_01,손상1 발생시기: 년도
1711,AC3_1_02,손상2 발생시기: 년도
1712,AC3_1_03,손상3 발생시기: 년도
1713,AC3_1_04,손상4 발생시기: 년도
1714,AC3_1_05,손상5 발생시기: 년도
1715,AC3_2_01,손상1 발생시기: 월
1716,AC3_2_02,손상2 발생시기: 월
1717,AC3_2_03,손상3 발생시기: 월
1718,AC3_2_04,손상4 발생시기: 월
1719,AC3_2_05,손상5 발생시기: 월
1720,AC8_1_01,손상1 치료
1721,AC8_1_02,손상2 치료
1722,AC8_1_03,손상3 치료
1723,AC8_1_04,손상4 치료
1724,AC8_1_05,손상5 치료
1725,AC8_1E_01,손상1 치료: 기타상세
1726,AC8_1E_02,손상2 치료: 기타상세
1727,AC8_1E_03,손상3 치료: 기타상세
1728,AC8_1E_04,손상4 치료: 기타상세
1729,AC8_1E_05,손상5 치료: 기타상세
1730,IJ_EXPR,(성인)연간손상 경험률
1731,MH1_YR,1년간 입원이용 여부
1732,MH1_1,입원이용 횟수
1733,MO1_WK,2주간 외래이용 여부
1734,MO1_1,외래이용 횟수
1735,EDUC,교육수준: 학력
1736,GRADUAT,교육수준: 졸업여부
1737,CH2_1,(소아)교육수준: 학력
1738,CH2_2,(소아)교육이수: 졸업여부
1739,EC1_1,경제활동 상태
1740,EC_OCCP,(취업자) 표준직업분류 대분류 코드
1741,EC_STT_1,(취업자) 종사상지위
1742,EC_STT_2,(취업자) 종사상지위: 임금근로자 상세
1743,EC_WHT_0,(취업자) 정규직 여부
1744,EC_WHT_23,주당 평균 근로시간
1745,EC_WHT_5,변형근로시간
1746,EC_WHT_6,변형근로시간: 기타상세
1747,EC_LGW_2,(성인) 최장일자리: 표준직업분류
1748,EC_LGW_4,(성인) 최장일자리: 종사상지위
1749,EC_LGW_5,(성인) 최장일자리: 종사상지위 상세
1750,EC_PEDU_1,(성인) 유년기환경: 아버지 교육수준
1751,EC_PEDU_2,(성인) 유년기환경: 어머니 교육수준
1752,BO1,(만6세이상) 주관적 체형인식
1753,BO1_1,(성인)1년간 체중 변화 여부
1754,BO1_2,(성인)1년간 체중 감소량
1755,BO1_3,(성인)1년간 체중 증가량
1756,BO2_1,(만6세이상) 1년간 체중 조절 여부
1757,BO3_01,체중조절방법: 운동
1758,BO3_02,체중조절방법: 단식(24시간이상)
1759,BO3_03,체중조절방법: 식사량 감소
1760,BO3_14,체중조절방법: 결식(식사를 거름)
1761,BO3_05,체중조절방법: 임의 체중감량제
1762,BO3_04,체중조절방법: 처방된 체중감량제
1763,BO3_12,체중조절방법: 한약복용
1764,BO3_07,체중조절방법: 건강기능식품
1765,BO3_09,체중조절방법: 원푸드다이어트
1766,BO3_10,체중조절방법: 기타
1767,BO3_11,체중조절방법: 기타상세
1768,BD1,(만12세이상)평생음주경험
1769,BD2,(만12세이상)음주 시작 연령
1770,BD1_11,(만12세이상)1년간 음주빈도
1771,BD2_1,(만12세이상)한 번에 마시는 음주량
1772,BD2_14,(만12세이상) 한 번에 마시는 음주량(잔) 
1773,BD2_31,(만12세이상) 폭음 빈도
1774,BD2_32,(성인) 여자 폭음 빈도
1775,BD7_4,(성인) 가족/의사의 절주 권고 여부
1776,BD7_5,(성인)1년간 음주문제 상담 여부
1777,BD7_61,1년간 타인의 음주로 인한 피해 여부: 소란
1778,BD7_62,1년간 타인의 음주로 인한 피해 여부: 폭행
1779,BD7_63,1년간 타인의 음주로 인한 피해 여부: 성추행
1780,BD7_64,1년간 타인의 음주로 인한 피해 여부: 작업 또는 일상생활 중 사고
1781,BD7_65,1년간 타인의 음주로 인한 피해 여부: 음주운전 사고
1782,BD7_66,1년간 타인의 음주로 인한 피해 여부: 기타
1783,BD7_67,1년간 타인의 음주로 인한 피해 여부: 기타상세
1784,BD9_1,과거 알코올 홍조
1785,BD9_2,현재 알코올 홍조
1786,DR_MONTH,월간음주율
1787,BA2_12,(성인) 운전시 안전벨트 착용여부
1788,BA2_13,(만12세이상) 자동차 앞좌석 안전벨트 착용 여부
1789,BA2_14,(성인) 자동차 뒷좌석 안전벨트 착용여부
1790,BA2_2_1,(성인) 1년간 음주운전 여부: 자전거
1791,BA2_2_2,(성인) 1년간 음주운전 횟수: 자전거
1792,BA2_2_3,(성인) 1년간 음주운전 여부: 오토바이
1793,BA2_2_4,(성인) 1년간 음주운전 횟수: 오토바이
1794,BA2_2_5,(성인) 1년간 음주운전 여부: 자동차
1795,BA2_2_6,(성인) 1년간 음주운전 횟수: 자동차
1796,BA2_22,(성인) 1년간 음주운전차량: 동승 횟수
1797,BA1_1,(소아) 자동차 앞좌석 이용 여부
1798,BA1_3,(소아) 자전거 헬멧 이용 여부
1799,BA1_2,(만6세미만) 자동차 보호장구 이용 여부
1800,SC_SEATBLT,운전 시 안전벨트 착용률
1801,SC_SEATBLT2,동승차량 앞좌석 안전벨트 착용률
1802,SC_SEATBLT3,동승차량 뒷좌석 안전벨트 착용률
1803,BP16_1,(만12세이상) 주중(또는 일하는 날) 하루 평균 수면 시간
1804,BP16_2,"(만12세이상) 주말(또는 일하지 않는 날, 일하지 않는 전날) 하루 평균 수면 시간"
1805,BP17_2,(만40세이상) 폐쇄성수면무호흡증 위험요인: 코골이
1806,BP17_3,(만40세이상) 폐쇄성수면무호흡증 위험요인: 피곤함
1807,BP17_4,(만40세이상) 폐쇄성수면무호흡증 위험요인: 목격자
1808,BP_PHQ_1,(성인) PHQ-9 문항1
1809,BP_PHQ_2,(성인) PHQ-9 문항2
1810,BP_PHQ_3,(성인) PHQ-9 문항3
1811,BP_PHQ_4,(성인) PHQ-9 문항4
1812,BP_PHQ_5,(성인) PHQ-9 문항5
1813,BP_PHQ_6,(성인) PHQ-9 문항6
1814,BP_PHQ_7,(성인) PHQ-9 문항7
1815,BP_PHQ_8,(성인) PHQ-9 문항8
1816,BP_PHQ_9,(성인) PHQ-9 문항9
1817,MH_PHQ_S,PHQ-9 점수
1818,BP1,평소 스트레스 인지 정도
1819,BP5,2주이상 연속 우울감 여부
1820,BP6_10,1년간 자살 생각 여부
1821,BP6_2,1년간 자살 계획 여부
1822,BP6_31,1년간 자살 시도 여부
1823,BP7,1년간 정신문제 상담
1824,MH_STRESS,스트레스 인지율
1825,BS1_1,평생 일반담배(궐련) 흡연 여부
1826,BS2_1,흡연 일반담배(궐련) 시작연령
1827,BS3_1,현재 일반담배(궐련) 흡연 여부
1828,BS3_2,하루평균 일반담배(궐련) 흡연량
1829,BS3_3,가끔흡연자 최근 1달간 일반담배(궐련) 흡연일수
1830,BS6_2,과거흡연자 일반담배(궐련) 흡연기간 (월 환산)
1831,BS6_2_1,과거흡연자 일반담배(궐련) 흡연기간 (연)
1832,BS6_2_2,과거흡연자 일반담배(궐련) 흡연기간 (월)
1833,BS6_3,과거흡연자 하루평균 일반담배(궐련) 흡연량
1834,BS6_4,과거 일반담배(궐련) 흡연자 금연기간 (월 환산)
1835,BS6_4_1,과거 일반담배(궐련) 흡연자 금연기간 (연)
1836,BS6_4_2,과거 일반담배(궐련) 흡연자 금연기간 (월)
1837,BS12_37,궐련형 전자담배 평생사용여부
1838,BS12_47,궐련형 전자담배 현재사용여부
1839,BS12_47_1,궐련형 전자담배 흡연자 하루평균 흡연량
1840,BS12_47_2,가끔 궐련형 전자담배 흡연자 최근 1달간 흡연일수
1841,BS12_47_4,궐련형 전자담배 사용이유
1842,BS12_47_5,궐련형 전자담배 사용이유: 기타상세
1843,BS12_1,액상형 전자담배 평생사용여부
1844,BS12_2,액상형 전자담배 현재사용여부
1845,BS12_31,평생사용담배종류: 머금는 담배
1846,BS12_32,평생사용담배종류: 물담배
1847,BS12_33,평생사용담배종류: 시가
1848,BS12_34,평생사용담배종류: 기타
1849,BS12_35,평생사용담배종류: 기타상세
1850,BS12_36,평생사용담배종류: 피운 적 없음
1851,BS12_41,현재사용담배종류: 머금는 담배
1852,BS12_42,현재사용담배종류: 물담배
1853,BS12_43,현재사용담배종류: 시가
1854,BS12_44,현재사용담배종류: 기타
1855,BS12_45,현재사용담배종류: 기타상세
1856,BS12_46,현재사용담배종류: 피운 적 없음
1857,BS5_4,니코틴의존
1858,BS5,1년간 하루이상 금연 여부
1859,BS5_1,1개월내 금연계획
1860,BS5_21,금연방법: 의지로
1861,BS5_28,금연방법: 금연상담전화(금연콜센터)
1862,BS5_26,금연방법: 보건소 금연클리닉
1863,BS5_33,금연방법: 약국에서 본인 스스로 니코틴 대체용품 구입
1864,BS5_34,금연방법: 병의원을 통해 니코틴 대체용품 구입
1865,BS5_32,"금연방법: 인터넷, 금연길라잡이"
1866,BS5_29,금연방법: 기타
1867,BS5_30,금연 시도한 적 없음
1868,BS5_31,금연방법: 기타상세
1869,BS8_2,직장실내 간접흡연 노출 여부
1870,BS9_2,가정실내 간접흡연 노출 여부
1871,BS13,공공장소실내 간접흡연 노출여부
1872,BS10_1,(청소년)담배 한두 모금 피운 경험
1873,BS2,(청소년)담배 한두 모금 피운 연령
1874,BS10_2,(청소년)1달간 흡연일수
1875,BS10_3,(청소년)1달간 하루흡연량
1876,SM_PRESNT,현재흡연율
1877,BE3_71,고강도 신체활동 여부: 일
1878,BE3_72,고강도 신체활동 일수: 일
1879,BE3_73,고강도 신체활동 시간(시간): 일
1880,BE3_74,고강도 신체활동 시간(분): 일
1881,BE3_81,중강도 신체활동 여부: 일
1882,BE3_82,중강도 신체활동 일수: 일
1883,BE3_83,중강도 신체활동 시간(시간): 일
1884,BE3_84,중강도 신체활동 시간(분): 일
1885,BE3_91,신체활동 여부: 장소이동
1886,BE3_92,신체활동 일수: 장소이동
1887,BE3_93,신체활동 시간(시간): 장소이동
1888,BE3_94,신체활동 시간(분): 장소이동
1889,BE3_75,고강도 신체활동 여부: 여가
1890,BE3_76,고강도 신체활동 일수: 여가
1891,BE3_77,고강도 신체활동 시간(시간): 여가
1892,BE3_78,고강도 신체활동 시간(분): 여가
1893,BE3_85,중강도 신체활동 여부: 여가
1894,BE3_86,중강도 신체활동 일수: 여가
1895,BE3_87,중강도 신체활동 시간(시간): 여가
1896,BE3_88,중강도 신체활동 시간(분): 여가
1897,BE8_1,평소 하루 앉아서 보내는 시간(시간)
1898,BE8_2,평소 하루 앉아서 보내는 시간(분)
1899,BE3_31,1주일간 걷기 일수
1900,BE3_32,걷기 지속 시간(시간)
1901,BE3_33,걷기 지속 시간(분)
1902,BE5_1,1주일간 근력운동 일수
1903,BE9,하루 60분 이상 신체활동 실천 일수 (청소년)
1904,PA_AEROBIC,유산소 신체활동 실천율
1905,LW_MS,(만10세이상) 월경여부
1906,LW_MP_E,무월경사유 기타
1907,LW_MP_A,폐경연령
1908,LW_MS_A,초경연령
1909,LW_PR,(만15세이상) 임신경험여부
1910,LW_PR_1,(만15세이상) 임신횟수
1911,LW_MT,(만15세이상) 출산경험
1912,LW_MT_A1,(만15세이상) 첫 출산연령
1913,LW_MT_A2,(만15세이상) 마지막 출산연령
1914,LW_BR,모유수유 경험 여부
1915,LW_BR_CH,모유수유 자녀수
1916,LW_BR_DUR,모유수유기간(월 환산)
1917,LW_BR_YY,모유수유기간(연)
1918,LW_BR_MM,모유수유기간(월)
1919,LW_OC,경구피임약 복용여부
1920,HE_FST,공복시간
1921,HE_HPDR,검진당일 고혈압 약 복용 여부
1922,HE_DMDR,검진당일 당뇨병 약 복용 여부
1923,HE_MENS,생리여부
1924,HE_PRG,임신여부
1925,HE_DPRG,임신개월수
1926,HE_FH,만성질환 의사진단 가족력 여부
1927,HE_HPFH1,고혈압 의사진단 여부(부)
1928,HE_HPFH2,고혈압 의사진단 여부(모)
1929,HE_HPFH3,고혈압 의사진단 여부(형제자매)
1930,HE_HLFH1,고지혈증 의사진단 여부(부)
1931,HE_HLFH2,고지혈증 의사진단 여부(모)
1932,HE_HLFH3,고지혈증 의사진단 여부(형제자매)
1933,HE_IHDFH1,허혈성심장질환 의사진단 여부(부)
1934,HE_IHDFH2,허혈성심장질환 의사진단 여부(모)
1935,HE_IHDFH3,허혈성심장질환 의사진단 여부(형제자매)
1936,HE_STRFH1,뇌졸중 의사진단 여부(부)
1937,HE_STRFH2,뇌졸중 의사진단 여부(모)
1938,HE_STRFH3,뇌졸중 의사진단 여부(형제자매)
1939,HE_DMFH1,당뇨병 의사진단 여부(부)
1940,HE_DMFH2,당뇨병 의사진단 여부(모)
1941,HE_DMFH3,당뇨병 의사진단 여부(형제자매)
1942,HE_THFH1,갑상선질환 의사진단 여부(부)
1943,HE_THFH2,갑상선질환 의사진단 여부(모)
1944,HE_THFH3,갑상선질환 의사진단 여부(형제자매)
1945,HE_HBFH1,B형간염 의사진단 여부(부)
1946,HE_HBFH2,B형간염 의사진단 여부(모)
1947,HE_HBFH3,B형간염 의사진단 여부(형제자매)
1948,HE_RPLS,맥박 규칙성 여부
1949,HE_PLS_30,30초 맥박수
1950,HE_MPLS,60초 맥박수
1951,HE_NARM,혈압 측정 팔
1952,HE_SBP1,1차 수축기 혈압
1953,HE_DBP1,1차 이완기 혈압
1954,HE_SBP2,2차 수축기 혈압
1955,HE_DBP2,2차 이완기 혈압
1956,HE_SBP3,3차 수축기 혈압
1957,HE_DBP3,3차 이완기 혈압
1958,HE_SBP,"최종 수축기 혈압(2,3차 평균)"
1959,HE_DBP,"최종 이완기 혈압(2,3차 평균)"
1960,HE_HP,고혈압 유병여부(19세이상)
1961,HE_HT,신장
1962,HE_WT,체중
1963,HE_WC,허리둘레
1964,HE_NC,목둘레
1965,HE_BMI,체질량지수
1966,HE_OBE,비만 유병여부(19세이상)
1967,HE_WT_PCT,소아청소년 체중 백분위수(1~18세)
1968,HE_BMI_PCT,소아청소년 체질량지수 백분위수 (2~18세)
1969,HE_GLU,공복혈당
1970,HE_HBA1C,당화혈색소
1971,HE_INSULIN,인슐린
1972,HE_INSULIN_ETC,인슐린 장비분석범위
1973,HE_DM_HBA1C,당뇨병 유병여부(19세이상)
1974,HE_CHOL,총콜레스테롤
1975,HE_HDL_ST2,HDL-콜레스테롤(보정값)
1976,HE_TG,중성지방
1977,HE_LDL_DRCT,LDL-콜레스테롤(직접검사)
1978,HE_HCHOL,고콜레스테롤혈증 유병여부(19세이상)
1979,HE_HTG,고중성지방혈증 유병여부(10세이상)
1980,HE_AST,AST(SGOT)
1981,HE_ALT,ALT(SGPT)
1982,HE_ALT_ETC,ALT(SGPT) 장비분석범위
1983,HE_HEPAB,B형간염표면항원 양성여부(10세이상)
1984,HE_HEPAC,C형간염항체 양성여부(10세이상)
1985,HE_HB,헤모글로빈
1986,HE_HCT,헤마토크리트
1987,HE_ANEM,빈혈 유병여부(10세이상)
1988,HE_BUN,혈중요소질소
1989,HE_CREA,혈중크레아티닌
1990,HE_WBC,백혈구
1991,HE_RBC,적혈구
1992,HE_BPLT,혈소판
1993,HE_UACID,요산
1994,HE_UACID_ETC,요산 장비분석범위
1995,HE_DF,집먼지진드기(미국형) 알레르겐
1996,HE_DOG,개 알레르겐
1997,HE_CAT,고양이 알레르겐
1998,HE_BIRCH,자작나무 알레르겐
1999,HE_OAK,참나무 알레르겐
2000,HE_JHOP,환삼덩굴 알레르겐
2001,HE_RAGWEED,돼지풀 알레르겐
2002,HE_UPH,요산도
2003,HE_UNITR,아질산염
2004,HE_USG,요비중
2005,HE_UPRO,요단백
2006,HE_UGLU,요당
2007,HE_UKET,요케톤
2008,HE_UBIL,요빌리루빈
2009,HE_UBLD,요잠혈
2010,HE_URO,유로빌리노겐
2011,HE_UCREA,요크레아티닌
2012,HE_UCREA_ETC,요크레아티닌 장비분석범위
2013,HE_UNA,요나트륨
2014,HE_UALB,요알부민
2015,HE_UALB_ETC,요알부민 장비분석범위
2016,HE_UKAL,요칼륨
2017,HE_UKAL_ETC,요칼륨 장비분석범위
2018,HE_UCOT,요코티닌
2019,HE_UCOT_ETC,요코티닌 검출한계
2020,HE_FVC,노력성 폐활량
2021,HE_FVCP,노력성 폐활량
2022,(정상추정치와의 비율),HE_fev1
2023,1초간 노력성 호기량,(정상추정치와의 비율)
2024,HE_FEV1FVC,1초간 노력성 호기량 / 노력성 폐활량
2025,HE_FEV6,6초간 노력성 호기량
2026,HE_FEF25_75,노력성 호기 중간유량
2027,HE_PEF,최대 호기유속
2028,HE_COPD,폐기능 판정결과
2029,HE_COUGH1,연속 3개월이상 기침 경험여부
2030,HE_COUGH2,연속 3개월이상 기침 경험기간
2031,HE_SPUT1,연속 3개월이상 가래 경험여부
2032,HE_SPUT2,연속 3개월이상 가래 경험기간
2033,HE_PFTDR,만성폐쇄성폐질환 의사진단 여부
2034,HE_PFTAG,만성폐쇄성폐질환 의사진단 연령
2035,HE_PFTTR,만성폐쇄성폐질환 치료 여부
2036,HE_PFTHS,만성폐쇄성폐질환 입원 여부
2037,OR1,본인인지 구강건강상태
2038,O_PAIN,최근 1년간 치통 경험유무
2039,O_ORTHO,교정치료 경험 유무
2040,BM1_0,어제 하루 칫솔질 여부
2041,BM1_1,칫솔질 시기: 아침식사 전
2042,BM1_2,칫솔질 시기: 아침식사 후
2043,BM1_3,칫솔질 시기: 점심식사 전
2044,BM1_4,칫솔질 시기: 점심식사 후
2045,BM1_5,칫솔질 시기: 저녁식사 전
2046,BM1_6,칫솔질 시기: 저녁식사 후
2047,BM1_7,칫솔질 시기: 간식 후
2048,BM1_8,칫솔질 시기: 잠자기 전
2049,BM2_1,사용용품: 치실(Floss)
2050,BM2_3,사용용품: 치간칫솔
2051,BM2_2,사용용품: 양치용액(구강세정액)
2052,BM2_4,사용용품: 전동칫솔
2053,BM2_5,"사용용품: 워터픽(물사출기), 혀클리너, 첨단칫솔(임플란트용 칫솔), 틀니관리용품"
2054,BM13,운동 또는 사고로 인한 치아손상 경험여부
2055,BM13_1,치아손상 사유: 운동
2056,BM13_2,치아손상 사유: 폭력
2057,BM13_3,치아손상 사유: 교통사고
2058,BM13_4,치아손상 사유: 안전사고
2059,BM13_5,치아손상 사유: 기타
2060,BM13_6,치아손상 사유: 기타상세
2061,BM7,(성인) 씹기 문제
2062,O_CHEW_D,저작불편 호소 여부
2063,BM8,(성인) 말하기 문제
2064,OR1_2,최근 1년간 구강검진 여부
2065,MO4_00,치과병의원 이용 여부
2066,MO4_4,진료항목: 구강검사
2067,MO4_9,진료항목: 잇몸병 치료
2068,MO4_7,진료항목: 단순 충치치료
2069,MO4_8,진료항목: 치아신경치료
2070,MO4_17,진료항목: 예방치료
2071,MO4_17_1,진료항목: 충치예방치료
2072,MO4_17_2,진료항목: 스케일링
2073,MO4_11,진료항목: 발치 또는 구강내 수술
2074,MO4_12,진료항목: 다쳐서 빠지거나 부러진 치아 치료
2075,MO4_18,"진료항목: 보철물 제작,수리"
2076,MO4_15,진료항목: 기타
2077,BM14,치과진료 미치료 여부
2078,BM14_1,치과진료 미치료 이유
2079,BM14_2,치과진료 미치료 이유 기타상세
2080,GS_USE,주요 사용하는 손
2081,GS_MEA_R_1,1차 악력측정_오른손
2082,GS_MEA_R_2,2차 악력측정_오른손
2083,GS_MEA_R_3,3차 악력측정_오른손
2084,GS_MEA_L_1,1차 악력측정_왼손
2085,GS_MEA_L_2,2차 악력측정_왼손
2086,GS_MEA_L_3,3차 악력측정_왼손
2087,T_EX,이비인후검사 설문 및 검진여부
2088,T_Q_HR,본인 청력
2089,T_Q_HR_1,청각보조기기 사용여부
2090,T_Q_HR_2,청각보조기기 사용기간
2091,T_NQ_OCP,직업적 소음노출
2092,T_Q_VN,이명경험
2093,T_Q_VN_1,이명 지속여부
2094,T_Q_VN_2,이명 주관적 수준
2095,T_Q_DZ,어지럼증이나 균형감 이상 경험
2096,T_Q_DZ2,외부요인 없이 중심잡기가 어려워 넘어지거나 쓰러진 경험
2097,T_Q_DZ3,어지럼증이나 균형감 이상 2 차례 이상 반복 경험
2098,T_Q_DZ4,서있는 자세에서 자세 유지 불편 경험
2099,T_Q_DZ5,걷기 불편 경험
2100,T_Q_DZ6,만성적 어지럼증 경험
2101,T_Q_DZ7,반복적 낙상 경험
2102,T_Q_CR,비염증상경험
2103,T_Q_CR1,비염증상 발생계절
2104,T_Q_CR2,비염증상 일주일 내 지속기간
2105,T_Q_CR3,비염증상 지속기간
2106,T_Q_CR4,비염증상 생활방해여부
2107,T_Q_ALLE,알레르기 비염 진단 경험
2108,T_Q_SNST1,콧물 또는 목 뒤로 넘어가는 콧물 3개월 이상 지속 여부
2109,T_Q_SNST2,코막힘 3개월 이상 지속 여부
2110,T_Q_SNST3,안면부 동통이나 압박감 3개월 이상 지속 여부
2111,T_Q_SNST4,후각장애 3개월 이상 지속 여부
2112,T_Q_SINU,객관적 검사로 만성 부비동염 진단 경험
2113,T_Q_SINU_1,물혹 진단 경험
2114,T_Q_VC,본인인지 목소리 이상
2115,T_Q_VC1,목소리 이상 기간
2116,T_HR_EX_R,순음청력검사 여부(우측)
2117,T_HR_EX_R_1,순음청력검사 미검진 사유(우측)
2118,T_HR_EX_R_2,순음청력검사 미검진 사유 기타(우측)
2119,T_HR_EX_L,순음청력검사 여부(좌측)
2120,T_HR_EX_L_1,순음청력검사 미검진 사유(좌측)
2121,T_HR_EX_L_2,순음청력검사 미검진 사유 기타(좌측) 
2122,T_HR500_PASS,청력부스 최대허용 소음기준_500Hz(0.5KHz)
2123,T_HR1000_PASS,청력부스 최대허용 소음기준_1000Hz(1KHz)
